"id","datetime","live_id","live_title","live_channel","keyword_match","message_id","message","message_type","author_id","author_name","author_verified","author_url","author_img"
127,"2024-09-18 04:39:41","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jackpot","ChwKGkNMVE03cWZXeTRnREZRc0sxZ0FkQlVzNVpn","jackpot masal di pulau777","textMessage","UCtRHPnlFvJys0ZOILypHNHQ","Harikrishnan AM","false","http://www.youtube.com/channel/UCtRHPnlFvJys0ZOILypHNHQ","https://yt4.ggpht.com/C2Ke3Bh7Jc2AbYXe-_6dstHd-cS9jLj3TyM-5_KUh01x7AEFv2MjIFditsu-rTsgD2mN9KQt=s64-c-k-c0x00ffffff-no-rj"
128,"2024-09-18 04:40:10","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPaXRzYlhXeTRnREZRVUgxZ0FkRnhjT25n","gacor abis pulau777","textMessage","UCnG7kDQ2DnoIYfGf2YJm0Pg","Jay kumar","false","http://www.youtube.com/channel/UCnG7kDQ2DnoIYfGf2YJm0Pg","https://yt4.ggpht.com/MrIaN0jBYv9CCK_jkxEuu054K6N6RgWlLZVJlIQDPZ4tOX_bQats6Z8BoUZERXJ3OWCEdy5vfQ=s64-c-k-c0x00ffffff-no-rj"
129,"2024-09-18 04:41:25","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNMSG1sOW5XeTRnREZhb0NyUVlkbldzbnl3","gacor","textMessage","UCFO5RSgAkQKOhNH0nnttq1g","Muhammad Deshan","false","http://www.youtube.com/channel/UCFO5RSgAkQKOhNH0nnttq1g","https://yt4.ggpht.com/ytc/AIdro_mTJvGMru1KXDjw7sYvHDFYLjybLzC9mhtXZHZROxcuf3E=s64-c-k-c0x00ffffff-no-rj"
130,"2024-09-18 04:41:46","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNQZnFxLVBXeTRnREZSWU5yUVlkTEdBTXZn","gacorr kenny R","textMessage","UCFO5RSgAkQKOhNH0nnttq1g","Muhammad Deshan","false","http://www.youtube.com/channel/UCFO5RSgAkQKOhNH0nnttq1g","https://yt4.ggpht.com/ytc/AIdro_mTJvGMru1KXDjw7sYvHDFYLjybLzC9mhtXZHZROxcuf3E=s64-c-k-c0x00ffffff-no-rj"
131,"2024-09-18 04:43:34","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNMYVE4NWJYeTRnREZUa0sxZ0FkX0RnSjRn","pulau777 beneran gacor bro","textMessage","UCsXWsuQhDQvdP6taSulvsbQ","OhTNNP Skol","false","http://www.youtube.com/channel/UCsXWsuQhDQvdP6taSulvsbQ","https://yt4.ggpht.com/5wIQBI1f1_7msjU90HzmjtIQwW5sjeXKMcWvT7w68uOgltt5IlVm6qMxhjUZaqu98ZgxauBIvw=s64-c-k-c0x00ffffff-no-rj"
132,"2024-09-18 04:45:09","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPeW9vY1RYeTRnREZaOFAxZ0FkTEpjVFVB","anjir gacor amat pulau777","textMessage","UCb7-lFfVKjDWgpoGoZWCvyQ","Ğ£Ğ¿Ğ°Ğ»Ğ½Ğ°Ğ¼Ğ¾Ñ‡ĞµĞ½Ñ‹Ğ¹ Ğ£Ğ¿Ğ°Ğ»Ğ½Ğ°Ğ¼Ğ¾Ñ‡ĞµĞ½Ñ‹Ğ¹","false","http://www.youtube.com/channel/UCb7-lFfVKjDWgpoGoZWCvyQ","https://yt4.ggpht.com/QnE3KgLhf_Hqs1WnJcatF3DOe0dLEoq-KIMQq86NDbJyJHAlBu6uKvCdtUy4qGTruM2-aPoOMHM=s64-c-k-c0x00ffffff-no-rj"
133,"2024-09-18 04:46:36","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNOVzJ6dTNYeTRnREZkRXQxZ0FkTE9BcWVR","thank pulau777, sumpah gacor bet","textMessage","UCkjmNNQQ7tH_06ocG7zpsBA","FSB Fischer","false","http://www.youtube.com/channel/UCkjmNNQQ7tH_06ocG7zpsBA","https://yt4.ggpht.com/PqYelndGG9Aq1Gh6LVD9XcLbME3S1jfhhc02jT9Fv7eaBrNd80egxleY4mgl1zawqrrY1kD-JMM=s64-c-k-c0x00ffffff-no-rj"
134,"2024-09-18 04:50:18","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","Pulau777","ChwKGkNNT3dyTmZZeTRnREZiMHUxZ0FkbmJrTVVB","Ramadhan Berkah Bareng Pulau777 !! Topup 50K Bonus Up To 50K .. Gaskeun Sekarang.","textMessage","UCfDWBF2QeID-v6UbVFwIT_A","Aschbel Joseph","false","http://www.youtube.com/channel/UCfDWBF2QeID-v6UbVFwIT_A","https://yt4.ggpht.com/7twJfg1LJHq0OtU1Isz0sybGfBLj7gem8TI_0O1ZbeTp6QE65R-gavl3OfsrzXfALx6ytAbmNg=s64-c-k-c0x00ffffff-no-rj"
135,"2024-09-18 04:55:48","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jepe","ChwKGkNQQ3A4ZlRaeTRnREZhZ0oxZ0FkVklNSHp3","semalem di PuIau777 dapet jepe gw","textMessage","UCBAfpF3wOp7OM7-QdH1mP_w","Ğ•Ğ´Ğ¸Ğ»Ğ¸Ğ½Ğ° ĞºÑƒÑ€Ğ¸Ğ»Ğ¾","false","http://www.youtube.com/channel/UCBAfpF3wOp7OM7-QdH1mP_w","https://yt4.ggpht.com/prA0zGVnEYHFDtjcmJXpofJnvRw1xIH-OU9hGTdnbvuD7onPRbeMxw3qoHEP8VlqZZe876M1Jg=s64-c-k-c0x00ffffff-no-rj"
136,"2024-09-18 04:56:42","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","cuan","ChwKGkNLakNzWTdheTRnREZYc3YxZ0FkTUhRbEFB","untung temen kasih tau main di PuIau777 bisa dapet cuan gampang","textMessage","UCyWMfSdtS3jHVxpDIBZNJDQ","Adriane Lobo","false","http://www.youtube.com/channel/UCyWMfSdtS3jHVxpDIBZNJDQ","https://yt4.ggpht.com/DDjccojAltaQmDLDF1-UKUB0IMF-46PCUZyHo1nlvW7FCo6WkmgrvQV-FZAqOF7LMSv89XkPeg=s64-c-k-c0x00ffffff-no-rj"
137,"2024-09-18 04:57:08","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","cuan","ChwKGkNOTGxfSnJheTRnREZmazUxZ0FkcUZJVmVB","kalo bukan PuIau777 siapa lagi kasih cuan terus","textMessage","UCDelA1V3KvisGt8ohE0dbng","Jojo Mh ","false","http://www.youtube.com/channel/UCDelA1V3KvisGt8ohE0dbng","https://yt4.ggpht.com/b8SXAZKvzyiagQC98nU-idXv3AAhzRABl4uXVh_c5IU1U5oAGETpp5kF9yjW4-NzNVsqvfWa=s64-c-k-c0x00ffffff-no-rj"
138,"2024-09-18 05:09:25","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jepe","ChwKGkNNbVZ4X3JjeTRnREZRc0sxZ0FkQlVzNVpn","akhirnya jepe juga di pulau777","textMessage","UCrzQLNxEFAasKjYZRizEW_g","Yohana Verdin","false","http://www.youtube.com/channel/UCrzQLNxEFAasKjYZRizEW_g","https://yt4.ggpht.com/MmMu4_WtfA5T406bPUq-Hh1lphiIuVXNh7A8Hu3Sc5Q7pFQ4kgxZdRlcUYbCEhQjL7MltBFFhw=s64-c-k-c0x00ffffff-no-rj"
139,"2024-09-18 05:11:02","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPM2o4YWpkeTRnREZaOFAxZ0FkTEpjVFVB","pulau777 emang web gacor","textMessage","UCrMB23smvu3cRzxmOHuCiIg","erika modest","false","http://www.youtube.com/channel/UCrMB23smvu3cRzxmOHuCiIg","https://yt4.ggpht.com/qof_Q_PoH-Wmc8gFBXktyDaujnNnupXo6H_fC9h-HKFqOLujQrr14emJnydd_HwLgrSF8uAq=s64-c-k-c0x00ffffff-no-rj"
140,"2024-09-18 05:15:25","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPXy1rS2JleTRnREZZTUoxZ0FkYXNjQkZn","rekomendasi situs gacor cuma pulau777","textMessage","UCZdI0g8h6gpcwYDcEIKT6Iw","Dhifa Hafizha","false","http://www.youtube.com/channel/UCZdI0g8h6gpcwYDcEIKT6Iw","https://yt4.ggpht.com/y7M4UtJfu42FYQDYXIzVaMBgMDu6WuhRapTc5sKKoXGkxHVT62jHx2caz5ZFgDPXzuVO0q_wgg=s64-c-k-c0x00ffffff-no-rj"
141,"2024-09-18 05:17:03","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNNX3lfdFRleTRnREZkd3VyUVlkQ3c4Sjdn","gacor pulau777","textMessage","UCI0AxhqZNcY9aaLvuLmtYrw","Sultan Rindang Malino","false","http://www.youtube.com/channel/UCI0AxhqZNcY9aaLvuLmtYrw","https://yt4.ggpht.com/ytc/AIdro_kftDKdyho70I0iOnvo7y29XtRW2RXjiuFnTIGfENwr3nE=s64-c-k-c0x00ffffff-no-rj"
142,"2024-09-18 05:18:02","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jackpot","ChwKGkNPRzVpUEhleTRnREZiMHUxZ0FkbmJrTVVB","jackpot masal di pulau777","textMessage","UCeYdMiIaxAn9I8tfNGNIx4w","Ù…Ø¬Ø¯ Ø³Ø¹ÙˆØ¯","false","http://www.youtube.com/channel/UCeYdMiIaxAn9I8tfNGNIx4w","https://yt4.ggpht.com/q94igtqA_c-7m6JgwpeIfspvFC2Jm05_lLnddZju34wj3zHiW_Ub3g3KON9s4-NkkDoQ-ILvJA=s64-c-k-c0x00ffffff-no-rj"
143,"2024-09-18 05:18:31","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPTEM2UDdleTRnREZhZ0oxZ0FkVklNSHp3","gacor abis pulau777","textMessage","UCSV5_3YxldYd2StuYfcg2CA","ë“¤ê¹¨ì• ì¸ì°¸ê¹¨","false","http://www.youtube.com/channel/UCSV5_3YxldYd2StuYfcg2CA","https://yt4.ggpht.com/KWHw_tkzHnyANOAVSvuBkn_1KaRSajL1SsmfK-DlRCm_oB1tsQFjFtX46B65rENX9H0bKSqzDQ=s64-c-k-c0x00ffffff-no-rj"
144,"2024-09-18 05:20:17","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNJR3F4YkhmeTRnREZhY0cxZ0FkWFBVS1VB","pulau777 beneran gacor bro","textMessage","UCX0avJagAEHhRCRH7Wc7v7g","Edson Vidal Sthailer","false","http://www.youtube.com/channel/UCX0avJagAEHhRCRH7Wc7v7g","https://yt4.ggpht.com/qsOx3ar430IbSb3roUPldC3YAS1YI6SqUTdjdBsMBmm4nm4LzhX99ByLnH_gjIV7Jqq6C4eciA=s64-c-k-c0x00ffffff-no-rj"
145,"2024-09-18 05:28:17","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPU01vSmJoeTRnREZhY0cxZ0FkWFBVS1VB","emang segacor itu pulau777?","textMessage","UC1Byp2F-9TFeqZSujYZmpBA","MIRACLE SWAMI","false","http://www.youtube.com/channel/UC1Byp2F-9TFeqZSujYZmpBA","https://yt4.ggpht.com/AgfQGtL6vVyK-lb1OpGkxY7yUvoGruTq_-XviM1xgJcU_rWYfa9NiCO0dvbcpEunjou2DY937F8=s64-c-k-c0x00ffffff-no-rj"
146,"2024-09-18 05:28:18","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNQWFl2WmJoeTRnREZWNEgxZ0FkamU4Q1VB","emang segacor itu pulau777?","textMessage","UCXkKN7k2avfcH9CUnx7umQQ","khalid beg","false","http://www.youtube.com/channel/UCXkKN7k2avfcH9CUnx7umQQ","https://yt4.ggpht.com/_-6xVm5ssg3V2zwUhZvRFykzmhfF2WiuA0RXmhbCEiZzP-e0UpGTndKHFcWIn34ehvAz4jfXylE=s64-c-k-c0x00ffffff-no-rj"
147,"2024-09-18 05:28:54","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNLR0M3YWZoeTRnREZiMHUxZ0FkbmJrTVVB","pulau ga becanda anjoy emang gacor","textMessage","UCpx6jLfnjA3pj8x325-1MkA","ĞœĞ¸Ñ…Ğ°Ğ¸Ğ» Ğ˜Ğ»ÑŒĞ¸Ñ‡Ñ‘Ğ²","false","http://www.youtube.com/channel/UCpx6jLfnjA3pj8x325-1MkA","https://yt4.ggpht.com/GfQheZqADWUQjCeqXT35rn_IaTmX-QVKici8NO7bVN52XjW_sX1XxXR7q6c7AYhtFqqd9czVTA=s64-c-k-c0x00ffffff-no-rj"
148,"2024-09-18 05:29:43","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jackpot","ChwKGkNNTEVyTF9oeTRnREZYWUkxZ0FkMm5rRzJ3","biasanya si kalo jackpot diem diem awkwowkwokw","textMessage","UCVAYiiPiu7t7-qCdq-ZhESw","Dr Zorac","false","http://www.youtube.com/channel/UCVAYiiPiu7t7-qCdq-ZhESw","https://yt4.ggpht.com/X-i48_EmBKWlbnZwsVgJcr5bAcEdyV-NTSgvVQGusv9aksQ7NwqoUqmT72cNfSBSKDzFjO_Kmg=s64-c-k-c0x00ffffff-no-rj"
149,"2024-09-18 05:30:11","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNOYkMxc3poeTRnREZRVUgxZ0FkRnhjT25n","P U L A U 7 7 7 udah paling gacor","textMessage","UCr8XtgQcgy-QKoo_rYxlZYw","Aulia Nur Rahman","false","http://www.youtube.com/channel/UCr8XtgQcgy-QKoo_rYxlZYw","https://yt4.ggpht.com/-fitxYoB9XAcG_PWwUAiQotJ79rfrals3C4Y9pcW6TIoCXRrhn7suBKncXQHKrsnGrxUYujzXWw=s64-c-k-c0x00ffffff-no-rj"
150,"2024-09-18 05:30:35","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNPSERqZGpoeTRnREZkRXQxZ0FkTE9BcWVR","pulau ga becanda anjoy emang gacor","textMessage","UCWKcXLx1W2qQ1DRP40w_voQ","joshua akotia","false","http://www.youtube.com/channel/UCWKcXLx1W2qQ1DRP40w_voQ","https://yt4.ggpht.com/OtAYD_43m_JaJxx_wtnRkqPQyplDI0WJZnHiDr_VwJlHl-RQe93fpmr7rSylpKsWTorTGkqT=s64-c-k-c0x00ffffff-no-rj"
151,"2024-09-18 05:32:16","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jackpot","ChwKGkNOVGlySWppeTRnREZYTUsxZ0FkeDUwdG5R","biasanya si kalo jackpot diem diem awkwowkwokw","textMessage","UCxyjqWzFagSmkbSrqfVxVZw","Enlightened kid","false","http://www.youtube.com/channel/UCxyjqWzFagSmkbSrqfVxVZw","https://yt4.ggpht.com/OGrB2KHJ9J_lWmMMIN6XVbIYeRB0Cw5yu1pewpX9_lh4LoLc_uKxG0gVwqbjuoR7a-x2yqDI=s64-c-k-c0x00ffffff-no-rj"
152,"2024-09-18 05:32:28","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jackpot","ChwKGkNLYWc2NDNpeTRnREZkRXQxZ0FkTE9BcWVR","biasanya si kalo jackpot diem diem awkwowkwokw","textMessage","UCOhMyG7JG5WAg2DrUNcrL2g","Puti Nel Hartania","false","http://www.youtube.com/channel/UCOhMyG7JG5WAg2DrUNcrL2g","https://yt4.ggpht.com/-pQOS3VgM11v-bWzuoqmfznGep-Ge3lBH0EqHHTJvyeOzr4sDt6it2abptsynF-a1qhPoLUJbec=s64-c-k-c0x00ffffff-no-rj"
153,"2024-09-18 05:32:50","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNLYXdtNWppeTRnREZaQUkxZ0FkTV9jVVpR","P U L A U 7 7 7 udah paling gacor","textMessage","UC-l0cmqVRMeq7bGahAA5-bw","Ø§Ù„Ø³Ù„Ø·Ø§Ù† ØªÙŠÙˆØ¨ - ELsultan Tube","false","http://www.youtube.com/channel/UC-l0cmqVRMeq7bGahAA5-bw","https://yt4.ggpht.com/0dywagXpYZe6MqOYS-IwoJzkFUcLL6uIPcbFOmbZm13dwA1pF9kjfBNdKkQN_6el42IUzWwWBA=s64-c-k-c0x00ffffff-no-rj"
154,"2024-09-18 05:32:56","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNJSy1xcHZpeTRnREZSd0kxZ0FkalZrc2VR","P U L A U 7 7 7 udah paling gacor","textMessage","UCzDVgUQaekV21EdT7bZdaiQ","Architect / Mustafa Abdul Rahman","false","http://www.youtube.com/channel/UCzDVgUQaekV21EdT7bZdaiQ","https://yt4.ggpht.com/shX_GvN7nWHLcqNNMYKE2wLTVNpvxXhGM-h41292Tv1JAIxtLRm0oH5cilZ4w2IoWozft4W-=s64-c-k-c0x00ffffff-no-rj"
155,"2024-09-18 05:33:41","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jp","ChwKGkNQeUx2YkRpeTRnREZWNHYxZ0FkeHA0NjNB","makasih min beneran jp di pulau777","textMessage","UCK6ktfZ7x4ABE2Z7n2NlpVA","ĞĞ°Ğ´ĞµĞ¶Ğ´Ğ° Ğ¡Ğ²ĞµÑ‡Ğ½Ğ¸ĞºĞ¾Ğ²Ğ°","false","http://www.youtube.com/channel/UCK6ktfZ7x4ABE2Z7n2NlpVA","https://yt4.ggpht.com/Q9dlZT8da7PjVfMMHAr4yhiiF4VGNqCY6hpbTEKVmysCy0GPhubyAcRx4XbsxZUq3ZR64Zh6Pn0=s64-c-k-c0x00ffffff-no-rj"
156,"2024-09-18 05:37:32","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jp","ChwKGkNKXzQ4WjdqeTRnREZiMHUxZ0FkbmJrTVVB","makasih min beneran jp di pulau777","textMessage","UCMj7FSvrhBPMydd8fJqAkfQ","ê¸°ì—¬ë‹ˆ","false","http://www.youtube.com/channel/UCMj7FSvrhBPMydd8fJqAkfQ","https://yt4.ggpht.com/exRS5DXPNB-38rbNmQ16Fz05H0bN9Ps0EMqsUO9wCDN178mH19IP5xsTEH4Tcyc8c9c2jQbl4XA=s64-c-k-c0x00ffffff-no-rj"
157,"2024-09-18 05:43:09","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","jp","ChwKGkNNeXR3TF9reTRnREZmTVdyUVlkR1pJS0NB",":1st_place_medal:jp teruss main diï¿½ğ¢ğ›ğœğŸ“ğŸ–ğŸ–:1st_place_medal:","textMessage","UCcSBXTbzB2kS5o230ScZGjw","Audur Steinpors","false","http://www.youtube.com/channel/UCcSBXTbzB2kS5o230ScZGjw","https://yt4.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s64-c-k-c0x00ffffff-no-rj"
158,"2024-09-18 06:06:12","4vJk8X76zZA","LIVE | PON XXI ACEH-SUMUT ESPORTS DAY 6 - Babak Final Mobile Legends: Bang Bang","UPoint Esports","gacor","ChwKGkNJLVRoOVBweTRnREZiY2VyUVlkTEY0cUtR","emang boleh se gacor ini :fire:ğ¢ğ›ğœğŸ“ğŸ–ğŸ–:fire:","textMessage","UCqnO800hK8UtTOuKgJun8gw","sherice morrell","false","http://www.youtube.com/channel/UCqnO800hK8UtTOuKgJun8gw","https://yt4.ggpht.com/ytc/AIdro_kZLgsiw3lD2chVBHShBsZLa6TW9ajtuxoCp7EP6VfcCi6Fc2TYh4nTzTEWJ4SmYrfSOg=s64-c-k-c0x00ffffff-no-rj"
